topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,4,1000000,1,1,1000,1000,512,10000,2,29,6.26410274218e-05
4,10,4,1000000,10,1,1000,10,512,10000,5,0,2.0
4,1,2,1000000,10,0,1,10,1024,100,5,0,2.72352293138e-06
4,10,4,10,1,1,1000,10,512,10000,5,0,2.0
2,1,4,10,10,0,1000,10,1024,10000,2,29,2.0
2,10,2,1000000,10,0,1000,1000,1024,100,2,0,2.0
4,10,2,10,10,1,1000,1000,512,100,2,29,2.0
4,1,2,10,1,1,1000,10,512,100,5,0,0.228190368806
2,10,2,1000000,10,0,1000,10,1024,10000,2,29,2.0
4,10,4,10,10,1,1000,10,512,100,2,29,0.443045007578
4,10,2,10,10,1,1000,10,512,10000,5,29,2.0
4,10,4,1000000,10,1,1,10,512,100,5,29,2.0
2,10,2,1000000,10,1,1,1000,512,100,2,0,2.0
2,10,2,10,10,0,1,10,512,100,5,29,0.136498884036
4,1,4,1000000,10,1,1000,1000,512,100,5,29,2.0
2,1,2,1000000,1,1,1,1000,512,10000,2,0,0.00139852902526
2,1,4,10,1,0,1000,1000,512,10000,2,0,0.988717806257
2,10,4,1000000,1,1,1000,1000,1024,10000,5,0,2.0
2,10,4,10,10,1,1,1000,512,10000,2,0,0.149755631905
4,10,2,10,1,1,1000,10,1024,100,5,0,0.205380864256
2,10,2,10,1,1,1,1000,512,100,2,29,2.0
4,10,2,10,10,0,1,1000,512,10000,5,0,0.0800388919075
2,1,2,1000000,1,1,1,1000,512,10000,5,29,0.000761224659321
2,10,4,1000000,1,1,1000,10,512,10000,5,29,2.0
2,10,2,1000000,10,0,1000,1000,1024,10000,2,0,2.0
4,10,2,1000000,10,0,1,10,1024,10000,2,0,2.0
2,10,2,1000000,10,0,1000,10,512,100,5,29,2.0
4,10,4,10,10,0,1000,1000,512,100,5,0,2.0
4,1,2,10,1,1,1,10,1024,100,2,29,0.0148554558292
2,10,2,1000000,1,0,1,10,1024,100,5,0,0.00103630047539
2,10,2,10,1,0,1000,1000,1024,100,5,29,2.0
4,10,2,10,10,1,1,1000,512,100,2,29,2.0
4,10,4,10,1,1,1000,1000,1024,100,5,29,2.0
4,10,4,10,10,0,1000,10,512,10000,2,29,2.0
2,1,4,1000000,10,0,1,1000,1024,100,5,0,2.0
4,10,2,1000000,10,1,1000,1000,1024,100,5,0,2.0
4,10,4,10,1,1,1000,10,1024,10000,2,0,2.0
2,10,2,10,10,0,1,1000,1024,100,5,0,2.0
2,1,4,1000000,10,0,1,1000,512,100,2,29,2.0
4,10,4,10,1,0,1000,10,1024,10000,2,0,2.0
4,10,2,1000000,1,0,1000,1000,512,10000,2,0,0.000182476036403
2,1,4,10,1,0,1000,1000,512,100,2,29,2.0
2,10,2,1000000,1,0,1000,10,1024,100,5,29,2.0
2,10,4,1000000,1,0,1000,1000,1024,10000,5,29,6.26410274218e-05
2,10,4,10,1,0,1000,10,512,100,5,0,0.303788556574
2,10,4,1000000,1,1,1000,10,512,100,5,29,2.0
2,10,4,1000000,10,0,1,1000,512,100,2,29,2.0
4,1,4,1000000,10,1,1,1000,1024,100,2,0,2.0
4,10,2,1000000,10,1,1,10,512,10000,5,29,2.0
2,10,4,1000000,1,1,1,1000,512,10000,2,29,0.00249883228954
2,1,4,10,10,1,1000,1000,512,10000,5,0,0.305572464094
2,1,2,1000000,1,1,1,10,512,100,2,29,0.00133861152077
2,10,2,10,10,1,1000,10,512,10000,2,0,2.0
4,10,2,10,1,0,1000,1000,1024,100,2,29,2.0
2,1,2,10,1,1,1,1000,1024,10000,5,29,0.0151455110214
